koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,planet_star_radius_ratio,planet_star_volume_ratio,transit_density_proxy,temp_ratio_planet_star
0,0,0,0,5.78387049,1.538e-05,-1.538e-05,135.5798,0.00196,-0.00196,0.227,0.221,-0.227,1.3966,0.0681,-0.0681,413.3,23.7,-23.7,2.07,0.62,-0.21,1051.0,288.69,258.79,-86.48,20.7,1.0,6063.0,181.0,-217.0,4.476,0.048,-0.192,1.012,0.302,-0.101,295.30255,49.589119,15.049,-0.08473701249197135,-0.035071452860104824,-0.26854257353245187,-0.10187212976790426
0,0,0,0,4.67250377,3.837e-05,-3.837e-05,135.23678,0.00747,-0.00747,0.95,0.001,-0.728,4.441,0.177,-0.177,79.6,6.4,-6.4,1.11,0.37,-0.12,1149.0,412.73,404.38,-125.06,13.8,1.0,6146.0,170.0,-192.0,4.454,0.07,-0.21,0.987,0.328,-0.109,301.56284,44.240391,13.775,-0.08733691375694674,-0.03507145308826693,-0.28456296892570554,-0.019179551263712655
0,0,0,0,44.5520266,0.0004531,-0.0004531,160.29386,0.00744,-0.00744,0.689,0.253,-0.454,6.0,0.212,-0.212,362.1,22.5,-22.5,2.29,0.35,-0.32,572.0,25.3,11.25,-8.16,16.7,5.0,6036.0,120.0,-132.0,4.326,0.12,-0.12,1.131,0.176,-0.158,298.25204,40.496078,14.764,-0.08479545074488089,-0.03507145286832794,-0.2821181458331221,-0.5795236026033256
0,0,0,0,11.18719905,5.331e-05,-5.331e-05,137.17814,0.00416,-0.00416,0.387,0.062,-0.387,3.252,0.122,-0.122,353.6,17.5,-17.5,1.55,0.06,-0.12,667.0,46.65,7.05,-9.44,21.9,2.0,4986.0,82.0,-82.0,4.496,0.08,-0.025,0.833,0.032,-0.064,296.48343,42.663429,15.024,-0.08525852685176037,-0.035071452927744266,-0.27933004925701804,-0.3424063079564521
0,0,0,0,81.1701587,0.0003838,-0.0003838,178.58702,0.0033,-0.0033,0.875,0.038,-0.595,8.358,0.216,-0.216,1183.2,26.3,-26.3,4.71,0.81,-0.89,436.0,8.55,3.89,-3.19,51.0,1.0,5460.0,81.0,-65.0,4.263,0.186,-0.124,1.165,0.2,-0.22,286.02402,48.43177,14.499,-0.07909733562116439,-0.03507145102074367,-0.2774380977863313,-0.6701602285356927
0,1,0,0,137.8645881,0.0003045,-0.0003045,172.8113,0.00172,-0.00172,1.265,35.19,-1.367,1.922,0.108,-0.108,2363.0,106.0,-106.0,15.9,1.41,-2.16,170.0,0.2,0.05,-0.07,28.2,1.0,3645.0,72.0,-90.0,4.797,0.071,-0.038,0.449,0.04,-0.061,296.87683,41.080582,14.645,0.009470789957859415,-0.03507003320078402,-0.21474833377406594,-0.8720496974761986
0,0,0,0,0.896382269,3.904e-06,-3.904e-06,132.29651,0.00362,-0.00362,0.332,0.115,-0.332,1.113,0.125,-0.125,136.4,15.6,-15.6,1.0,0.26,-0.11,1810.0,2524.81,1956.87,-775.66,11.7,1.0,5837.0,177.0,-195.0,4.502,0.075,-0.163,0.843,0.215,-0.092,298.53967,40.183659,14.603,-0.08716293594263455,-0.03507145308037386,-0.2785337478357356,0.7293141858128921
0,1,0,0,46.14869106,2.26e-05,-2.26e-05,173.238091,0.000385,-0.000385,0.002,0.004,-0.002,19.092,0.0203,-0.0203,349630.0,405.0,-405.0,114.2,25.91,-38.83,647.0,41.46,29.62,-25.07,1021.3,1.0,5383.0,178.0,-129.0,3.908,0.338,-0.135,1.935,0.439,-0.658,289.39417,50.368069,12.387,0.07612058339318216,-0.035064880023822166,0.7696933754799483,-0.4249592884004414
0,0,0,0,1.847892736,2.457e-06,-2.457e-06,132.19915,0.00106,-0.00106,0.036,0.386,-0.036,1.8904,0.0359,-0.0359,323.3,7.3,-7.3,1.51,0.35,-0.15,1374.0,843.8,574.04,-224.12,53.3,1.0,5763.0,138.0,-155.0,4.557,0.042,-0.168,0.842,0.199,-0.08,289.84323,52.07016,14.216,-0.08544881151664667,-0.03507145294932737,-0.2757406230702815,0.2936551784324537
0,1,0,0,4.020628573,1.981e-06,-1.981e-06,133.638478,0.000403,-0.000403,0.827,0.004,-0.005,4.4085,0.0253,-0.0253,20901.0,115.0,-115.0,16.94,5.73,-1.9,1232.0,543.92,542.03,-182.46,282.6,1.0,6210.0,172.0,-259.0,4.45,0.056,-0.224,1.033,0.349,-0.116,295.03925,44.191059,15.472,-0.04421140089459107,-0.035071312122179184,-0.01238970065725787,0.05035023768867165
0,0,0,0,5.522479,6.632e-05,-6.632e-05,133.1184,0.0111,-0.0111,0.6606,0.0203,-0.4984,2.666,0.278,-0.278,33.1,4.7,-4.7,0.76,0.35,-0.13,1288.0,650.66,871.96,-251.27,8.6,2.0,6532.0,159.0,-201.0,4.271,0.135,-0.135,1.247,0.571,-0.207,288.52902,42.27626,13.05,-0.0887914186315723,-0.0350714531265096,-0.2848803863806787,0.04301606849484506
0,0,0,0,11.35010642,2.163e-05,-2.163e-05,134.04612,0.00165,-0.00165,0.035,0.398,-0.035,2.2792,0.0544,-0.0544,1221.0,36.6,-36.6,1.75,0.09,-0.17,403.0,6.25,1.21,-1.65,38.3,1.0,3597.0,72.0,-86.0,4.734,0.052,-0.017,0.514,0.026,-0.051,282.85992,42.66576,15.278,-0.08089938030465245,-0.03507145187180366,-0.25472507088652924,-0.47453101629056
0,0,0,0,189.961729,0.008865,-0.008865,288.3907,0.0196,-0.0196,0.1845,0.288,-0.1845,12.46,1.2,-1.2,699.9,83.6,-83.6,1.93,0.46,-0.13,260.0,1.08,0.79,-0.24,11.9,1.0,5335.0,169.0,-143.0,4.613,0.027,-0.145,0.742,0.174,-0.053,292.38818,46.615101,15.713,-0.0831682543917203,-0.0350714525710498,-0.2823589193405724,-0.8593121769211695
1,0,0,0,1.02104719,1.474e-05,-1.474e-05,131.5654,0.0113,-0.0113,1.0867,0.0481,-0.1035,6.39,1.7,-1.7,246.1,36.4,-36.4,13.68,7.94,-1.72,2129.0,4852.49,8836.63,-1672.85,18.5,1.0,6444.0,200.0,-243.0,4.376,0.064,-0.328,1.2,0.696,-0.151,298.98892,47.761429,15.367,-0.05832521431804684,-0.03507140576084015,-0.28337649510742274,0.8526695540604444
0,0,1,0,0.594310785,1.808e-06,-1.808e-06,131.7595,0.00241,-0.00241,0.161,0.3,-0.161,0.9994,0.0953,-0.0953,112.5,10.7,-10.7,0.91,0.26,-0.09,2068.0,4338.76,3725.5,-1208.84,15.7,1.0,5931.0,158.0,-175.0,4.554,0.036,-0.204,0.845,0.248,-0.083,295.16098,42.799129,15.349,-0.08747158231113002,-0.03507145309381177,-0.27910908721408856,0.9638531558742394
0,0,1,0,3.75938475,1.908e-05,-1.908e-05,134.13833,0.00407,-0.00407,0.505,0.0046,-0.4876,1.188,0.142,-0.142,133.1,15.7,-15.7,3.1,2.21,-0.55,1677.0,1868.97,4168.99,-707.25,11.3,1.0,4976.0,125.0,-100.0,3.534,0.169,-0.169,2.638,1.874,-0.472,292.2048,48.417881,12.917,-0.08719429549593476,-0.03507145308185913,-0.2791396577096498,0.8929865492985704
0,0,0,0,9.17858526,1.432e-05,-1.432e-05,173.08746,0.00131,-0.00131,0.582,0.294,-0.362,2.1945,0.044,-0.044,796.5,18.4,-18.4,2.3,0.52,-0.2,753.0,76.14,52.19,-20.21,50.6,1.0,5506.0,166.0,-166.0,4.584,0.036,-0.144,0.788,0.176,-0.07,296.66275,41.261238,14.874,-0.08227124423615392,-0.03507145233865081,-0.26468052497653044,-0.32426028258593115
0,1,0,0,58.28819056,1.26e-05,-1.26e-05,135.87642,0.000164,-0.000164,0.499,0.001,-0.001,21.6014,0.011,-0.011,156160.0,72.2,-72.2,42.57,11.66,-7.79,462.0,10.79,8.92,-4.42,2927.4,1.0,5463.0,164.0,-164.0,4.353,0.162,-0.198,1.044,0.286,-0.191,294.25418,47.43779,14.231,0.024615142743723634,-0.03506928530512541,0.1309877287545306,-0.6414979105422508
0,0,0,0,13.54057461,3.461e-05,-3.461e-05,171.67762,0.00207,-0.00207,0.18,0.268,-0.18,4.4673,0.0635,-0.0635,461.0,9.1,-9.1,2.17,0.31,-0.26,779.0,87.1,36.05,-24.01,53.3,1.0,5767.0,115.0,-104.0,4.389,0.099,-0.11,1.014,0.145,-0.119,291.09723,38.87561,14.002,-0.08446995971411221,-0.035071452820361344,-0.279649222963795,-0.33447807896495113
0,0,0,0,42.5217006,0.0005942,-0.0005942,136.1274,0.0129,-0.0129,0.495,0.459,-0.283,5.723,0.253,-0.253,685.6,49.1,-49.1,2.45,0.75,-0.25,510.0,15.97,14.74,-4.73,14.7,1.0,5911.0,177.0,-195.0,4.519,0.048,-0.204,0.914,0.281,-0.094,292.25464,37.97142,15.761,-0.08294394225807059,-0.035071452517897936,-0.2786924686365238,-0.6310983822125228
1,0,0,0,1.345078434,9.939e-06,-9.939e-06,132.04218,0.00645,-0.00645,0.9526,0.043,-0.0227,10.19,2.2,-2.2,3025.0,361.0,-361.0,12.16,7.45,-2.87,2324.0,6894.58,13061.78,-3533.21,27.7,1.0,6664.0,181.0,-294.0,4.141,0.159,-0.159,1.675,1.026,-0.395,281.88489,43.860657,12.583,-0.0700150103739065,-0.0350714408996551,-0.26848917283213625,0.9642363989939098
0,1,0,0,1.489442254,9.2e-08,-9.2e-08,132.0042975,5.16e-05,-5.16e-05,0.455,0.006,-0.006,5.51392,0.00269,-0.00269,417900.0,121.0,-121.0,115.45,36.34,-27.22,2328.0,6938.66,6435.44,-3516.54,2309.2,1.0,6962.0,192.0,-288.0,4.148,0.162,-0.198,1.62,0.51,-0.382,284.62198,43.971981,13.99,0.11069996364173086,-0.03505987996568849,4.0818361022435825,0.8769941927170429
0,0,0,0,382.30306,0.03096,-0.03096,356.7308,0.0324,-0.0324,0.597,0.0,-0.487,8.83,5.5,-5.5,225.6,20.9,-20.9,4.05,0.69,-1.49,400.0,6.04,3.25,-3.9,9.6,1.0,5993.0,178.0,-178.0,3.733,0.323,-0.108,2.59,0.439,-0.951,285.36993,40.907429,13.104,-0.08609718873211572,-0.03507145301148912,-0.2841235534785171,-0.7498416307381116
0,0,0,0,27.4784659,0.0005177,-0.0005177,148.6101,0.017,-0.017,0.008,0.444,-0.008,7.5,0.536,-0.536,83.2,7.6,-7.6,1.52,0.25,-0.4,736.0,69.3,30.51,-33.43,12.3,1.0,5432.0,89.0,-65.0,3.993,0.21,-0.09,1.707,0.276,-0.449,287.93719,46.418491,13.63,-0.08799807081579425,-0.03507145311117231,-0.28495658280066144,-0.33195873169493034
0,1,0,0,1.804591904,1.21e-07,-1.21e-07,132.3963298,5.49e-05,-5.49e-05,0.879,0.031,-0.021,3.85009,0.00217,-0.00217,137300.0,49.9,-49.9,80.87,15.32,-13.77,1923.0,3221.97,1558.37,-1116.34,1666.6,1.0,6271.0,75.0,-81.0,4.178,0.143,-0.117,1.515,0.287,-0.258,292.60831,41.225201,13.877,0.06020059639694566,-0.0350665897345096,1.7694139306705328,0.7083975443954929
1,0,0,1,1.99492332,5.113e-05,-5.113e-05,133.4406,0.0252,-0.0252,0.772,0.208,-0.533,5.898,0.787,-0.787,77.7,8.8,-8.8,0.94,0.26,-0.09,1451.0,1044.18,888.94,-307.93,11.1,1.0,5957.0,182.0,-223.0,4.498,0.046,-0.184,0.971,0.273,-0.091,291.85974,42.348701,15.634,-0.08777890840129546,-0.03507145310473866,-0.28483668593578193,0.3250287877768104
0,0,0,0,271.790292,0.002987,-0.002987,195.52243,0.0099,-0.0099,0.0142,0.4466,-0.014,2.944,0.365,-0.365,318.4,45.7,-45.7,2.38,1.32,-0.45,354.0,3.72,6.24,-1.58,8.1,1.0,6484.0,167.0,-223.0,4.258,0.136,-0.305,1.32,0.734,-0.247,291.10825,39.955681,13.887,-0.08542147762119517,-0.03507145294632451,-0.27936352464688285,-0.8236857166725164
0,0,1,1,14.17098745,2.115e-05,-2.115e-05,359.82956,0.00106,-0.00106,0.041,0.353,-0.041,3.4804,0.0422,-0.0422,3070.8,37.9,-37.9,4.19,0.52,-0.39,608.0,32.22,14.57,-9.29,93.6,1.0,5107.0,179.0,-179.0,4.565,0.044,-0.072,0.777,0.097,-0.073,296.93393,44.853642,15.379,-0.0752868019783272,-0.03507144811963076,-0.2347522041807703,-0.4318942537487869
0,1,1,0,0.99466172,2.535e-06,-2.535e-06,131.63284,0.00228,-0.00228,1.244,18.96,-2.227,1.576,0.118,-0.118,1370.5,81.8,-81.8,31.84,9.07,-6.61,1898.0,3078.85,2645.15,-1368.19,21.5,1.0,5750.0,173.0,-173.0,4.332,0.205,-0.205,1.021,0.291,-0.212,300.439,44.663319,14.997,-0.002463558153727128,-0.03507048338898599,-0.23548438024910287,0.8508588133973422
0,1,1,0,10.157715971,5.072e-06,-5.072e-06,139.442275,0.000396,-0.000396,1.268,1.809,-0.206,2.9526,0.0225,-0.0225,9520.1,67.2,-67.2,42.27,13.08,-4.07,853.0,125.42,118.65,-38.51,168.0,1.0,5993.0,193.0,-241.0,4.489,0.05,-0.212,0.986,0.305,-0.095,297.15894,47.319191,15.589,0.03052828628213108,-0.03506893382444566,-0.09979352175954351,-0.29038643668331027
0,0,0,0,26.5487294,0.0003556,-0.0003556,137.24401,0.00926,-0.00926,0.21,0.245,-0.21,7.968,0.27,-0.27,142.0,10.6,-10.6,2.54,0.99,-1.6,836.0,115.61,139.52,-101.58,15.3,1.0,5456.0,191.0,-172.0,3.802,0.69,-0.23,2.154,0.833,-1.354,299.86182,45.827351,13.961,-0.08718280754373303,-0.035071453081318274,-0.2845688816341433,-0.22417391450369015
0,0,0,0,65.752109,0.001934,-0.001934,183.3112,0.0249,-0.0249,0.109,0.347,-0.109,6.854,0.614,-0.614,382.5,43.4,-43.4,2.0,0.29,-0.14,458.0,10.36,4.07,-1.86,9.9,1.0,5816.0,78.0,-78.0,4.432,0.051,-0.119,1.03,0.154,-0.071,291.65906,38.712158,15.478,-0.08502982069349005,-0.035071452899652335,-0.2823799480998937,-0.6768780711045801
0,0,0,0,129995.7784,0.0,0.0,393.59962,0.00305,-0.00305,0.7127,0.1831,-0.1239,9.408,0.198,-0.198,1474.9,46.8,-46.8,2.99,0.16,-0.21,25.0,0.0,0.0,0.0,35.7,1.24365372098069,4500.0,153.0,-119.0,4.572,0.042,-0.028,0.726,0.039,-0.052,296.82162,47.354031,13.447,-0.0788840578358244,-0.03507145090007729,-0.2765618531260582,-1.1217726951724416
0,0,1,0,3.6673005,5.173e-05,-5.173e-05,133.1255,0.0133,-0.0133,0.1985,0.2523,-0.1984,3.373,0.563,-0.563,144.9,19.7,-19.7,0.62,0.07,-0.06,627.0,36.42,13.03,-8.2,9.1,1.0,3823.0,84.0,-50.0,4.729,0.06,-0.06,0.519,0.06,-0.05,292.78583,45.585789,15.826,-0.08713931694659907,-0.03507145307923669,-0.28312032189568603,-0.15863954296863098
0,0,0,0,25.4337864,0.0003215,-0.0003215,143.1302,0.0115,-0.0115,0.232,0.205,-0.232,6.514,0.235,-0.235,302.0,22.4,-22.4,2.0,0.34,-0.25,667.0,46.8,20.79,-13.07,14.3,1.0,5806.0,78.0,-78.0,4.321,0.115,-0.115,1.158,0.197,-0.148,283.79782,46.931,15.386,-0.08563581628050848,-0.03507145296901554,-0.2829242287475304,-0.45724801036313123
0,1,0,0,1.20320092,2.96e-07,-2.96e-07,133.929836,0.000204,-0.000204,1.274,3.088,-0.042,1.9197,0.0108,-0.0108,2807.1,13.5,-13.5,49.25,8.83,-8.84,2124.0,4809.16,2430.0,-1846.8,250.8,1.0,6218.0,124.0,-137.0,4.198,0.162,-0.108,1.349,0.242,-0.242,280.94385,42.839184,11.374,0.012566663172106656,-0.03506989717403843,-0.20133248438609533,0.9207724358634022
0,0,0,0,0.928310036,2.161e-06,-2.161e-06,133.80358,0.00185,-0.00185,0.181,0.277,-0.181,1.1899,0.0617,-0.0617,376.2,20.5,-20.5,1.16,0.05,-0.06,1115.0,365.72,66.38,-61.12,22.6,1.0,4109.0,82.0,-82.0,4.672,0.022,-0.025,0.602,0.027,-0.03,291.69247,38.572899,15.854,-0.08507171252920602,-0.03507145290497775,-0.26737692377120376,0.49386592742369667
0,0,0,0,7.71790675,4.487e-05,-4.487e-05,139.15725,0.00467,-0.00467,0.112,0.347,-0.112,1.84,0.148,-0.148,306.8,29.2,-29.2,0.9,0.06,-0.07,502.0,15.01,3.53,-3.2,12.6,1.0,3975.0,71.0,-87.0,4.753,0.031,-0.038,0.509,0.037,-0.037,281.05011,47.188148,15.233,-0.08551989469711871,-0.035071452956985924,-0.2759874256442384,-0.3879047124191374
0,0,0,0,77.51257,0.01085,-0.01085,199.556,0.157,-0.157,72.1108,28.85,-12.19,3.15,1.0,-1.0,1510.0,320.0,-320.0,28199.3,13060.0,-8600.0,702.0,57.44,78.93,-33.34,5.8,1.0,5261.0,138.0,-182.0,3.459,0.231,-0.302,3.63,1.681,-1.107,294.69092,46.06662,15.677,21.842939538572853,14.955238058508089,-0.2579722185564166,-0.34447211623142504
0,0,0,0,1.877878538,7.377e-06,-7.377e-06,132.26131,0.00326,-0.00326,0.248,0.211,-0.248,2.39,0.101,-0.101,47.5,2.8,-2.8,0.78,0.17,-0.1,1701.0,1977.35,1248.88,-642.81,20.6,1.0,6324.0,150.0,-188.0,4.352,0.096,-0.144,1.115,0.244,-0.142,290.69373,48.701481,13.295,-0.08853706006618516,-0.03507145312280175,-0.28445056555565007,0.47939794527235874
0,0,0,0,13.76710058,2.982e-05,-2.982e-05,174.81089,0.00165,-0.00165,0.806,0.097,-0.598,2.9105,0.0555,-0.0555,684.8,17.8,-17.8,2.24,0.13,-0.1,595.0,29.55,6.4,-4.66,41.6,1.0,5001.0,99.0,-162.2650589142165,4.582,0.024,-0.048,0.76,0.046,-0.034,285.99988,40.919319,14.194,-0.08219053202765507,-0.035071452315059586,-0.2720373803742651,-0.43235667664496646
0,1,1,0,0.823014905,6.67e-07,-6.67e-07,132.160787,0.00067,-0.00067,1.247,0.359,-0.117,3.5426,0.0418,-0.0418,850.5,7.7,-7.7,22.17,1.65,-0.68,1482.0,1136.75,261.27,-134.32,130.5,1.0,4975.0,79.0,-79.0,4.614,0.012,-0.051,0.724,0.054,-0.022,294.47253,38.67551,14.221,-0.00405473999088756,-0.035070535019193196,-0.2717612464489799,0.6551494887370188
0,1,0,0,7.41505161,2.712e-05,-2.712e-05,133.31055,0.00244,-0.00244,0.979,0.032,-0.699,2.061,0.13,-0.13,937.0,57.4,-57.4,91.09,4.01,-34.07,2815.0,14853.21,2978.97,-10090.87,18.3,1.0,4989.0,122.0,-244.0,2.442,0.033,-0.033,18.266,0.804,-6.832,291.97943,44.69516,13.56,-0.07643219109503999,-0.035071449168254776,-0.2593973766702192,2.2741426480221745
0,0,0,0,6.05919881,3.212e-05,-3.212e-05,133.67437,0.00423,-0.00423,0.438,0.515,-0.234,1.365,0.141,-0.141,154.2,17.2,-17.2,1.21,0.18,-0.09,976.0,214.55,86.33,-45.97,11.7,1.0,5734.0,104.0,-115.0,4.462,0.051,-0.119,0.962,0.137,-0.074,282.11783,46.22393,12.253,-0.08696090159751213,-0.03507145307012051,-0.2790860662872902,-0.12092038816927353
0,0,0,0,38.168652,0.001068,-0.001068,144.4713,0.0257,-0.0257,0.0283,0.444,-0.0282,5.086,0.954,-0.954,90.6,12.6,-12.6,1.4,0.67,-0.39,696.0,55.36,80.02,-29.95,8.3,1.0,6164.0,165.0,-191.0,4.117,0.259,-0.239,1.465,0.708,-0.408,290.75626,37.089809,13.195,-0.08781403949674786,-0.035071453105842934,-0.2845693241492923,-0.469207048751021
0,0,0,0,20.01959599,0.002147863706805708,-0.002147863706805708,150.8362184,0.009932560537870472,-0.009932560537870472,0.7351054776654712,1.9598606037321624,-0.3325574643249176,7.0,0.33994151372118553,-0.33994151372118553,23791.335898271922,123.19756311745333,-123.19756311745333,102.89177806760135,17.65768394739702,-33.02331377024236,1085.3858276274318,7745.737022611707,3750.6979097695553,-4043.5223682786964,259.8950005434192,1.24365372098069,5706.8232800782525,144.63555408970976,-162.2650589142165,4.310156613411586,0.12073790677220755,-0.14316051011433598,1.7287115530920552,0.36229221635883907,-0.39480595866314866,283.9368,49.110329,12.32,0.07753584009971617,-0.03506471111578519,-0.08974067807764392,0.0005146620184902588
0,0,0,0,44.616751,0.0003014,-0.0003014,164.45238,0.00551,-0.00551,0.618,0.046,-0.468,7.831,0.153,-0.153,239.7,9.6,-9.6,2.31,0.7,-0.46,693.0,54.56,47.73,-24.3,28.4,1.0,6763.0,182.0,-243.0,4.22,0.144,-0.176,1.424,0.425,-0.283,292.47797,46.022831,13.791,-0.08593206265175558,-0.03507145299725175,-0.2838319771931634,-0.5326921269041235
0,0,0,0,1.444486083,6.914e-06,-6.914e-06,132.31096,0.00389,-0.00389,0.305,0.165,-0.305,1.437,0.128,-0.128,980.7,98.4,-98.4,1.73,0.12,-0.14,1051.0,290.01,84.76,-72.08,12.0,1.0,4569.0,137.0,-137.0,4.686,0.054,-0.031,0.559,0.04,-0.044,291.48495,45.54567,15.356,-0.08177423661116852,-0.03507145218594459,-0.24626858519232295,0.24266325229519206
0,1,0,0,44.258173075,7.563e-06,-7.563e-06,188.495537,0.000127,-0.000127,0.815,0.001,-0.001,7.58264,0.00849,-0.00849,20542.0,22.1,-22.1,37.38,7.04,-13.06,845.0,120.38,67.07,-74.8,1282.3,1.0,6544.0,162.0,-179.0,3.839,0.292,-0.097,2.326,0.438,-0.813,288.54199,43.255421,13.204,-0.045138416840156265,-0.035071320423564145,-0.12948375633423057,-0.3706626715219243
0,0,0,0,2.688899233,1.9e-07,-1.9e-07,170.1020904,5.61e-05,-5.61e-05,0.001,0.061,-0.001,2.11275,0.00254,-0.00254,37492.0,44.0,-44.0,12.04,1.36,-0.79,929.0,175.76,66.28,-39.88,1011.6,1.0,4820.0,130.0,-144.0,4.667,0.027,-0.063,0.639,0.072,-0.042,296.68307,42.967869,15.766,-0.03731350056768242,-0.03507123924281374,0.7370016757904615,0.016000564858266474
1,0,0,1,0.566810701,3.091e-06,-3.091e-06,131.80761,0.00492,-0.00492,0.982,0.014,-0.011,6.19,0.308,-0.308,200.0,11.2,-11.2,1.49,0.3,-0.12,1921.0,3220.92,1980.29,-832.78,45.9,1.0,5593.0,167.0,-167.0,4.584,0.051,-0.119,0.752,0.149,-0.064,291.52869,42.86697,15.644,-0.08491791334893045,-0.03507145288502247,-0.2837339528608528,0.9321761834492792
0,1,1,1,0.562563871,2.232e-06,-2.232e-06,131.73458,0.00344,-0.00344,0.36,0.111,-0.36,1.591,0.151,-0.151,34.6,2.7,-2.7,0.69,0.22,-0.08,2626.0,11201.45,10121.63,-3505.27,16.4,1.0,6577.0,148.0,-214.0,4.381,0.07,-0.21,1.145,0.366,-0.131,293.48825,39.696331,13.54,-0.08881073822149757,-0.03507145312675068,-0.2843426416549133,1.2713821092370592
0,0,0,0,153.348739,0.004914,-0.004914,190.5347,0.0159,-0.0159,0.261,0.196,-0.261,12.205,0.621,-0.621,388.0,35.1,-35.1,2.14,0.64,-0.34,377.0,4.78,4.32,-1.84,12.7,2.0,6127.0,192.0,-213.0,4.356,0.128,-0.192,1.08,0.32,-0.172,294.16882,46.714611,15.224,-0.08491763523440542,-0.03507145288498537,-0.28376391392829137,-0.7815320146302956
0,0,0,0,364.751562,0.005117,-0.005117,135.47514,0.00915,-0.00915,0.875,0.014,-0.614,13.057,0.557,-0.557,1481.5,68.3,-68.3,2.89,0.2,-0.29,166.0,0.18,0.06,-0.05,25.5,1.0,4386.0,137.0,-168.0,4.629,0.056,-0.024,0.63,0.045,-0.062,291.58517,45.71579,15.188,-0.07756031412811555,-0.03507145004709835,-0.2790574259083985,-0.9254881571162691
1,0,1,1,0.93373591,1.344e-05,-1.344e-05,132.46,0.0131,-0.0131,0.21,0.269,-0.21,4.517,0.363,-0.363,35.1,4.3,-4.3,0.57,0.17,-0.07,1904.0,3116.05,2800.26,-1016.28,10.8,1.0,6028.0,163.0,-199.0,4.47,0.067,-0.202,0.95,0.291,-0.116,292.19623,47.76659,14.92,-0.08881813582496843,-0.035071453126841554,-0.2851480542138234,0.7643775737362075
0,0,0,0,3.15722086,1.947e-05,-1.947e-05,131.69915,0.0048,-0.0048,0.001,0.455,-0.001,3.762,0.143,-0.143,49.7,3.2,-3.2,1.41,0.33,-0.57,1791.0,2436.47,1766.22,-1678.55,17.4,2.0,6120.0,195.0,-217.0,3.934,0.398,-0.133,2.0,0.467,-0.801,300.31619,45.49538,13.266,-0.08852167686587337,-0.035071453122543984,-0.284834547993196,0.623284157579018
0,1,0,0,70.516233809,2.317e-06,-2.317e-06,142.8575773,2.44e-05,-2.44e-05,0.587,0.005,-0.02,4.09296,0.00193,-0.00193,330180.0,126.0,-126.0,52.74,9.69,-5.68,390.0,5.47,3.16,-1.56,3168.8,1.0,5511.0,165.0,-148.0,4.531,0.076,-0.114,0.789,0.145,-0.085,289.49918,46.92865,15.284,0.0982167103508834,-0.035061903101053817,4.363061111681413,-0.7253881048642877
0,0,0,1,0.759763198,3.584e-06,-3.584e-06,131.78816,0.00378,-0.00378,0.571,0.025,-0.476,3.083,0.121,-0.121,202.5,8.1,-8.1,1.2,0.24,-0.1,1752.0,2227.19,1386.44,-598.6,30.8,1.0,5520.0,166.0,-182.0,4.572,0.034,-0.136,0.818,0.164,-0.07,290.50125,40.6945,15.916,-0.08637025255811287,-0.03507145303279986,-0.281810842253159,0.7736895674459683
0,0,0,0,39.4759093,0.0001317,-0.0001317,173.31207,0.0025,-0.0025,0.938,0.011,-0.647,2.968,0.146,-0.146,1012.6,42.8,-42.8,4.06,1.31,-0.44,577.0,26.13,24.8,-8.31,26.6,1.0,6225.0,172.0,-237.0,4.45,0.054,-0.216,1.031,0.332,-0.111,291.20804,45.244389,15.229,-0.07939377794930655,-0.03507145118112885,-0.26593562601630394,-0.5921300926324955
0,0,0,0,29.2254372,0.0002303,-0.0002303,143.98764,0.00519,-0.00519,0.384,0.067,-0.384,5.293,0.194,-0.194,174.1,12.7,-12.7,1.35,0.44,-0.15,614.0,33.69,33.79,-10.54,15.7,1.0,6049.0,190.0,-211.0,4.461,0.058,-0.232,1.008,0.333,-0.111,292.32419,43.033451,14.162,-0.08673082274562559,-0.03507145305693515,-0.28370039631109867,-0.538557402290725
0,0,0,0,97.991569,0.001857,-0.001857,134.675,0.0137,-0.0137,0.711,0.252,-0.477,4.665,0.51,-0.51,126.8,18.4,-18.4,1.41,0.47,-0.16,467.0,11.21,10.53,-3.43,9.0,1.0,6499.0,144.0,-208.0,4.378,0.067,-0.216,1.169,0.389,-0.13,286.55365,45.002338,13.65,-0.08710669488305825,-0.035071453077639654,-0.28402951612631056,-0.7187647585797097
0,0,1,1,1.87885327,2.188e-05,-2.188e-05,133.08861,0.00982,-0.00982,0.513,0.43,-0.31,3.302,0.323,-0.323,120.9,12.6,-12.6,0.97,0.29,-0.09,1406.0,922.49,766.0,-248.32,12.1,1.0,5851.0,139.0,-157.0,4.534,0.05,-0.2,0.863,0.251,-0.084,297.42743,39.781139,13.689,-0.0873387037077385,-0.03507145308834379,-0.28348593323578375,0.30510270354883695
