ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
166.880658,61.352572,-4.019,0.038,-0.038,0.0,-33.35,0.045,-0.045,0.0,2460360.434669,0.003689,-0.003689,0,3.6714717,1.65e-05,-1.65e-05,0,2.149,0.22,-0.22,0,4340.0,0.770616,-0.770616,0,10.678,0.55726,-0.55726,0,324.114,1182.0,10.4221,0.006,-0.006,0,248.427,1.7795,-1.7795,0,5618.0,122.1,-122.1,0,4.06,0.08,-0.08,0,1.54,0.08,-0.08,0
119.412446,-41.241508,3.068,0.029,-0.029,0.0,26.328,0.035,-0.035,0.0,2459967.078218,0.002048,-0.002048,0,4.9873145,1.5e-05,-1.5e-05,0,2.3425677,0.1498189,-0.1498189,0,16931.1672966,851.5151,-851.5151,0,12.4458895,0.4939112,-0.4939112,0,275.535577,1039.1163307,13.0707,0.006,-0.006,0,461.605,3.6725,-3.6725,0,6199.0,122.0,-122.0,0,4.63,0.16460809853794883,-0.16460809853794883,0,0.87414,0.0740639963527715,-0.0740639963527715,0
334.163501,52.924493,-114.131,0.064,-0.064,0.0,-109.74,0.055,-0.055,0.0,2460419.652587,0.003018,-0.003018,0,2.5604496,9.4e-06,-9.4e-06,0,1.339,0.446,-0.446,0,423.0,47.9762,-47.9762,0,1.60134,0.161543,-0.161543,0,127.195,935.0,9.6396,0.006,-0.006,0,60.445,0.14755,-0.14755,0,4679.0,129.0,-129.0,0,4.54,0.1,-0.1,0,0.77,0.06,-0.06,0
231.184164,-45.380004,-10.498,2.848,-2.848,0.0,9.784,2.848,-2.848,0.0,2459359.702516,0.001003,-0.001003,0,1.8528946,5.2e-06,-5.2e-06,0,2.444,0.124,-0.124,0,19670.0,3034.56,-3034.56,0,10.042358339571056,1.379436464048041,-1.379436464048041,0,2142.13,1895.0,13.0573,0.006,-0.006,0,740.15,20.790227947403686,-20.790227947403686,0,5378.5,424.7,-424.7,0,4.304553584840654,0.16460809853794883,-0.16460809853794883,0,1.4113421853774357,0.0740639963527715,-0.0740639963527715,0
318.86343,-83.164507,3.918,0.026,-0.026,0.0,-5.976,0.023,-0.023,0.0,2460100.051799,0.001641,-0.001641,0,4.2100055,2.56e-05,-2.56e-05,0,2.653,0.343,-0.343,0,7990.0,4.11976,-4.11976,0,13.6161,0.71117,-0.71117,0,427.599,1266.0,12.7372,0.006,-0.006,0,695.421,6.9835,-6.9835,0,6160.0,136.0,-136.0,0,4.2,0.08,-0.08,0,1.42,0.07,-0.07,0
278.550256,86.557356,0.733,0.042,-0.042,0.0,136.992,0.048,-0.048,0.0,2459598.137675,0.014305,-0.014305,0,6.8242909,0.0001476,-0.0001476,0,2.787,0.533,-0.533,0,700.0,2.25055,-2.25055,0,2.23971,0.267381,-0.267381,0,33.8464,671.0,11.6643,0.006,-0.006,0,117.383,0.3015,-0.3015,0,3999.0,123.9,-123.9,0,4.35,0.12,-0.12,0,0.87,0.09,-0.09,0
28.657722,64.569849,13.144,0.034,-0.034,0.0,-4.132,0.04,-0.04,0.0,2459737.995607,0.002351,-0.002351,0,5.1175439,1.78e-05,-1.78e-05,0,1.483,0.394,-0.394,0,3090.0,8.83789,-8.83789,0,12.6029,0.867576,-0.867576,0,131.814,943.0,11.08,0.006,-0.006,0,488.31,6.394,-6.394,0,6429.0,195.1,-195.1,0,3.92,0.09,-0.09,0,2.07,0.09,-0.09,0
283.794562,64.53137,5.121,0.119,-0.119,0.0,7.189,0.084,-0.084,0.0,2459956.401035,0.005402,-0.005402,0,15.5174519,0.0001366,-0.0001366,0,5.322,0.731,-0.731,0,434.0,18.5805,-18.5805,0,2.43592,0.167012,-0.167012,0,207.048,1056.0,9.80972,0.008,-0.008,0,237.152,2.6445,-2.6445,0,5780.0,203.6399505663094,-203.6399505663094,0,4.438,0.16460809853794883,-0.16460809853794883,0,1.34,0.08,-0.08,0
328.165918,2.857438,0.245,0.052,-0.052,0.0,-2.876,0.056,-0.056,0.0,2459823.994855,0.003916,-0.003916,0,3.1003012,0.0008606,-0.0008606,0,1.826,0.396,-0.396,0,11350.0,1080.19,-1080.19,0,18.292,1.379436464048041,-1.379436464048041,0,383.536,1232.0,13.0812,0.007,-0.007,0,1067.12,34.465,-34.465,0,6323.0,123.0,-123.0,0,4.09,0.16460809853794883,-0.16460809853794883,0,1.67,0.0740639963527715,-0.0740639963527715,0
199.717658,-50.065379,-12.902,0.08,-0.08,0.0,-5.582,0.117,-0.117,0.0,2459355.717367,0.00211,-0.00211,0,3.9358604,2.11e-05,-2.11e-05,0,4.341,0.468,-0.468,0,4510.0,3.05384,-3.05384,0,12.0264,0.781008,-0.781008,0,2417.15,1953.0,11.997,0.006,-0.006,0,776.949,34.915,-34.915,0,6975.0,128.3,-128.3,0,4.11,0.1,-0.1,0,1.8,0.1,-0.1,0
258.837055,76.468988,13.582,0.033,-0.033,0.0,-3.657,0.035,-0.035,0.0,2459825.659468,0.000352,-0.000352,0,0.8037513,9e-07,-9e-07,0,0.912,0.156,-0.156,0,7880.0,13.4789,-13.4789,0,6.33045,1.379436464048041,-1.379436464048041,0,496.763,1315.0,13.441,0.007,-0.007,0,292.429,1.5605,-1.5605,0,4708.0,123.0,-123.0,0,4.69,0.16460809853794883,-0.16460809853794883,0,0.65,0.0740639963527715,-0.0740639963527715,0
117.472121,-28.353484,-2.777,0.045,-0.045,0.0,3.373,0.047,-0.047,0.0,2459965.923212,0.001537,-0.001537,0,3.2970252,0.000991,-0.000991,0,2.279,0.286,-0.286,0,6550.0,12.7057,-12.7057,0,13.4619,0.885817,-0.885817,0,2098.67,1885.0,12.3563,0.019,-0.019,0,1175.96,40.215,-40.215,0,8945.0,289.8,-289.8,0,4.35,0.08,-0.08,0,1.67,0.07,-0.07,0
99.458741,-70.931327,-149.853,0.043,-0.043,0.0,298.759,0.058,-0.058,0.0,2460154.945542,0.001703,-0.001703,0,18.5537012,2.93e-05,-2.93e-05,0,3.438,0.519,-0.519,0,448.0,12.2195,-12.2195,0,1.57606,0.102251,-0.102251,0,25.0891,623.0,8.0089,0.006,-0.006,0,38.96,0.03765,-0.03765,0,5346.2,141.5,-141.5,0,4.6,0.09,-0.09,0,0.8,0.05,-0.05,0
302.025625,66.850301,150.256,0.044,-0.044,0.0,-63.909,0.047,-0.047,0.0,2460661.127783,0.001934,-0.001934,0,38.3511223,6.97e-05,-6.97e-05,0,5.9120193,0.0889969,-0.0889969,0,1029.0917261,14.721831,-14.721831,0,3.2843583,0.1753467,-0.1753467,0,14.086845,494.1094771,8.2929,0.006,-0.006,0,53.6089,0.0732,-0.0732,0,5555.7,313.7,-313.7,0,4.49,0.08,-0.08,0,0.920435,0.0463115,-0.0463115,0
195.821133,67.823436,-13.9,1.9,-1.9,0.0,5.9,2.1,-2.1,0.0,2458686.93866,0.0005,-0.0005,0,3.93034,7e-05,-7e-05,0,3.667,0.052,-0.052,0,9724.58,0.581995,-0.581995,0,14.8838,1.379436464048041,-1.379436464048041,0,815.91,1275.9602083987463,10.9873,0.014,-0.014,0,283.32,20.790227947403686,-20.790227947403686,0,6292.0,203.6399505663094,-203.6399505663094,0,4.304553584840654,0.16460809853794883,-0.16460809853794883,0,1.37,0.0740639963527715,-0.0740639963527715,0
99.953812,-42.045199,-11.214,0.046,-0.046,0.0,18.134,0.045,-0.045,0.0,2460684.183192,0.00325,-0.00325,0,6.9055908,1.29e-05,-1.29e-05,0,1.7156097,0.1933338,-0.1933338,0,803.795684,3.2421953,-3.2421953,0,3.3369764,0.0105249,-0.0105249,0,2288.375158344314,928.7406881,10.234,0.006,-0.006,0,169.117,0.6915,-0.6915,0,5846.0,131.4,-131.4,0,4.4,0.08,-0.08,0,1.4113421853774357,0.0740639963527715,-0.0740639963527715,0
108.563086,-74.603095,83.35,0.045,-0.045,0.0,-127.921,0.042,-0.042,0.0,2458327.46865,0.001079,-0.001079,0,2.7309449,8.5e-06,-8.5e-06,0,1.1118337,0.4246081,-0.4246081,0,456.1893836,51.033875,-51.033875,0,1.0182347,1.8227699,-1.8227699,0,38.383299,634.8269047,11.7144,0.007,-0.007,0,56.1927,0.07895,-0.07895,0,3704.0,64.0,-64.0,0,4.77431,0.348429,-0.348429,0,0.473702,0.0140887,-0.0140887,0
110.24951,-13.926265,-0.331,0.073,-0.073,0.0,-15.227,0.06,-0.06,0.0,2459248.541475,0.000653,-0.000653,0,3.491383,5.4e-06,-5.4e-06,0,2.999,0.14,-0.14,0,4650.0,0.493613,-0.493613,0,11.154,0.567462,-0.567462,0,555.531,1352.0,11.0071,0.006,-0.006,0,346.881,5.017,-5.017,0,5936.5,531.5,-531.5,0,4.28,0.43,-0.43,0,1.59,0.08,-0.08,0
289.721012,-64.249499,5.514,0.055,-0.055,0.0,-22.137,0.041,-0.041,0.0,2460122.610587,0.001778,-0.001778,0,14.6768874,3.89e-05,-3.89e-05,0,2.617,0.186,-0.186,0,15152.0,693.784,-693.784,0,9.65258,1.379436464048041,-1.379436464048041,0,14.0749,539.0,13.33,0.006,-0.006,0,407.089,5.524,-5.524,0,5230.0,122.0,-122.0,0,4.62,0.16460809853794883,-0.16460809853794883,0,0.77,0.0740639963527715,-0.0740639963527715,0
275.098441,71.161935,1.475,0.032,-0.032,0.0,-5.681,0.036,-0.036,0.0,2459714.79482,0.002766,-0.002766,0,1.5569519,6e-06,-6e-06,0,1.066,0.185,-0.185,0,950.0,2.78202,-2.78202,0,6.93656,0.492495,-0.492495,0,614.242,1386.0,12.456,0.008,-0.008,0,1043.59,19.345,-19.345,0,6464.0,124.8,-124.8,0,3.94,0.08,-0.08,0,2.04,0.09,-0.09,0
326.341174,-48.133805,50.245,0.051,-0.051,0.0,-15.682,0.044,-0.044,0.0,2459078.330446,0.002396,-0.002396,0,18.6224802,7.43e-05,-7.43e-05,0,4.088,0.383,-0.383,0,9890.0,281.863,-281.863,0,12.759,1.95431,-1.95431,0,84.0311,843.0,12.1679,0.006,-0.006,0,356.061,4.274,-4.274,0,5654.5,119.5,-119.5,0,4.44,0.08,-0.08,0,0.99,0.05,-0.05,0
70.371711,-60.407556,26.668,0.043,-0.043,0.0,-9.86,0.051,-0.051,0.0,2460197.006591,0.004869,-0.004869,0,6.4375108,2.5e-05,-2.5e-05,0,2.572,0.565,-0.565,0,730.0,64.95,-64.95,0,2.10567,0.158896,-0.158896,0,99.2729,879.0,12.1851,0.006,-0.006,0,232.898,1.1485,-1.1485,0,5203.0,130.3,-130.3,0,4.65,0.08,-0.08,0,0.74,0.04,-0.04,0
88.59846,15.065604,2.214,0.043,-0.043,0.0,-7.05,0.035,-0.035,0.0,2460236.091612,0.003069,-0.003069,0,2.8633026,2.48e-05,-2.48e-05,0,0.941,0.253,-0.253,0,4710.0,48.0826,-48.0826,0,11.4725,1.379436464048041,-1.379436464048041,0,147.202,970.0,13.3605,0.01,-0.01,0,1128.92,32.605,-32.605,0,6642.2,191.5,-191.5,0,4.26,0.16460809853794883,-0.16460809853794883,0,1.45,0.0740639963527715,-0.0740639963527715,0
44.173861,-15.055586,-0.606,0.069,-0.069,0.0,-48.614,0.085,-0.085,0.0,2459165.769957,0.004871,-0.004871,0,2.1415519,1.77e-05,-1.77e-05,0,2.989,0.353,-0.353,0,1060.0,2.10881,-2.10881,0,4.72287,0.35464,-0.35464,0,1363.83,1693.0,11.3437,0.007,-0.007,0,350.687,7.136,-7.136,0,5530.0,127.5,-127.5,0,4.08,0.09,-0.09,0,1.48,0.08,-0.08,0
323.582256,72.757634,15.21,0.041,-0.041,0.0,9.107,0.047,-0.047,0.0,2460602.195042,0.00512,-0.00512,0,24.091624,0.0001294,-0.0001294,0,4.759,0.96,-0.96,0,521.0,27.5021,-27.5021,0,2.87574,0.17697,-0.17697,0,72.6894,810.0,9.62005,0.006,-0.006,0,216.838,1.104,-1.104,0,6675.0,232.8,-232.8,0,4.24,0.09,-0.09,0,1.49,0.06,-0.06,0
4.066146,49.186384,-1.031,0.058,-0.058,0.0,-11.382,0.042,-0.042,0.0,2459870.641636,0.001922,-0.001922,0,9.8538051,2.55e-05,-2.55e-05,0,4.048,0.258,-0.258,0,14768.0,562.478,-562.478,0,13.3007,1.379436464048041,-1.379436464048041,0,102.929,887.0,13.0754,0.009,-0.009,0,581.095,15.656,-15.656,0,5634.0,122.0,-122.0,0,4.35,0.16460809853794883,-0.16460809853794883,0,1.11,0.0740639963527715,-0.0740639963527715,0
217.022882,-64.634285,-49.039,0.037,-0.037,0.0,-21.072,0.055,-0.055,0.0,2458601.38096,0.00061,-0.00061,0,1.1923,3e-05,-3e-05,0,3.119,0.024,-0.024,0,3730.0,297.774,-297.774,0,30.666,4.10377,-4.10377,0,40771.2,3958.0,9.0039,0.006,-0.006,0,209.919,1.7045,-1.7045,0,6534.0,136.4,-136.4,0,3.95,0.09,-0.09,0,2.04,0.09,-0.09,0
347.053748,-28.007825,31.013,0.07,-0.07,0.0,2.948,0.077,-0.077,0.0,2459092.388012,0.000551,-0.000551,0,6.0672187,5.4e-06,-5.4e-06,0,3.0803438,0.0980597,-0.0980597,0,7468.3938627,137.45818,-137.45818,0,9.4901642,0.5739224,-0.5739224,0,316.7657662,1075.9802743,11.9221,0.007,-0.007,0,404.201,8.737001,-8.737001,0,6149.0,126.6,-126.6,0,4.44,0.08,-0.08,0,1.0793999,0.0536482,-0.0536482,0
336.402414,-34.909713,26.43,0.071,-0.071,0.0,-30.255,0.08,-0.08,0.0,2458334.891563,0.001381,-0.001381,0,11.0708575,2.77e-05,-2.77e-05,0,2.1937617,0.3106342,-0.3106342,0,1149.7328034,91.839714,-91.839714,0,2.3337648,1.646811,-1.646811,0,22.4219066,554.9934842,9.3636,0.006,-0.006,0,42.4061,0.0763,-0.0763,0,4356.0,173.0,-173.0,0,4.53491,0.3608,-0.3608,0,0.700727,0.0575277,-0.0575277,0
144.441228,34.849412,-1.318,0.053,-0.053,0.0,-7.101,0.047,-0.047,0.0,2459634.509247,0.001635,-0.001635,0,1.9784368,0.0002556,-0.0002556,0,2.359,0.146,-0.146,0,39470.0,28.868,-28.868,0,22.5379,1.379436464048041,-1.379436464048041,0,1211.74,1643.0,13.4913,0.007,-0.007,0,893.967,33.5765,-33.5765,0,6337.0,122.0,-122.0,0,4.44,0.16460809853794883,-0.16460809853794883,0,1.11,0.0740639963527715,-0.0740639963527715,0
123.108274,-46.10914,-5.99,0.084,-0.084,0.0,9.892,0.076,-0.076,0.0,2460012.427542,0.000911,-0.000911,0,1.5498373,2.7e-06,-2.7e-06,0,2.729,0.203,-0.203,0,3594.0,894.952,-894.952,0,13.3884,1.09966,-1.09966,0,159308.0,5565.0,9.5518,0.006,-0.006,0,346.494,5.813,-5.813,0,11159.0,371.3,-371.3,0,4.51,0.07,-0.07,0,1.58,0.05,-0.05,0
123.912955,-29.971955,-12.103,0.039,-0.039,0.0,0.564,0.046,-0.046,0.0,2459974.384105,0.005729,-0.005729,0,10.9835772,6.2e-05,-6.2e-05,0,3.26,0.799,-0.799,0,2290.0,175.031,-175.031,0,3.69154,0.30283,-0.30283,0,63.5296,786.0,11.0427,0.006,-0.006,0,182.45,0.9655,-0.9655,0,5443.0,121.8,-121.8,0,4.51,0.08,-0.08,0,0.9,0.05,-0.05,0
351.297539,60.094591,0.752,0.025,-0.025,0.0,-3.823,0.022,-0.022,0.0,2459906.805369,0.002382,-0.002382,0,4.2807899,2.14e-05,-2.14e-05,0,3.9,0.38,-0.38,0,5943.0,277.134,-277.134,0,11.9706,0.672931,-0.672931,0,865.407,1511.0,12.8545,0.015,-0.015,0,811.05,10.6095,-10.6095,0,6274.0,155.6,-155.6,0,4.09,0.09,-0.09,0,1.65,0.08,-0.08,0
1.129367,66.403045,-24.456,0.031,-0.031,0.0,5.743,0.029,-0.029,0.0,2458981.484997,0.00789,-0.00789,0,1.6212474,8.63e-05,-8.63e-05,0,3.262,0.477,-0.477,0,1100.0,3.55088,-3.55088,0,10.3122,1.379436464048041,-1.379436464048041,0,1846.95,1826.0,12.5225,0.121,-0.121,0,614.539,7.1835,-7.1835,0,4949.0,122.0,-122.0,0,4.304553584840654,0.16460809853794883,-0.16460809853794883,0,3.11,0.0740639963527715,-0.0740639963527715,0
131.135061,59.406708,-39.15,2.0,-2.0,0.0,-46.53,2.0,-2.0,0.0,2459605.750481,0.01025,-0.01025,0,4.4626933,0.0001249,-0.0001249,0,3.643,0.764,-0.764,0,300.0,1.23363,-1.23363,0,2.68559,1.379436464048041,-1.379436464048041,0,1155.12,1275.9602083987463,9.3672,0.006,-0.006,0,214.278,20.790227947403686,-20.790227947403686,0,6803.0,203.6399505663094,-203.6399505663094,0,4.304553584840654,0.16460809853794883,-0.16460809853794883,0,1.62,0.0740639963527715,-0.0740639963527715,0
172.592807,16.752416,-34.619,0.047,-0.047,0.0,12.418,0.04,-0.04,0.0,2459573.446379,0.00375,-0.00375,0,7.9923268,6.31e-05,-6.31e-05,0,2.176,0.886,-0.886,0,5780.0,183.18,-183.18,0,9.69724,1.82733,-1.82733,0,104.579,890.0,12.9922,0.007,-0.007,0,659.819,13.0,-13.0,0,5825.0,128.8,-128.8,0,4.32,0.08,-0.08,0,1.18,0.06,-0.06,0
118.388357,-63.769812,0.4,1.3,-1.3,0.0,13.4,1.4,-1.4,0.0,2458355.267785,0.002283,-0.002283,0,1.3442724,1.23e-05,-1.23e-05,0,4.6777347,0.2436686,-0.2436686,0,44.3806696,5.220655,-5.220655,0,10.042358339571056,1.379436464048041,-1.379436464048041,0,1758.0840398,1651.5041046,8.115,0.023,-0.023,0,490.4271489148137,20.790227947403686,-20.790227947403686,0,5789.102696506549,203.6399505663094,-203.6399505663094,0,4.304553584840654,0.16460809853794883,-0.16460809853794883,0,1.4113421853774357,0.0740639963527715,-0.0740639963527715,0
265.710722,-41.179089,-3.069,0.05,-0.05,0.0,-7.547,0.042,-0.042,0.0,2460121.604648,0.003693,-0.003693,0,2.8562935,0.0007996,-0.0007996,0,3.785,0.286,-0.286,0,22525.0,1064.27,-1064.27,0,18.1559,1.1235,-1.1235,0,1721.84,1794.0,12.9573,0.007,-0.007,0,724.77,20.761,-20.761,0,6383.0,130.5,-130.5,0,4.31,0.09,-0.09,0,1.32,0.07,-0.07,0
317.304774,18.853503,26.257,0.05,-0.05,0.0,10.878,0.056,-0.056,0.0,2460551.826064,0.003704,-0.003704,0,6.6802019,4.85e-05,-4.85e-05,0,4.664,0.755,-0.755,0,5941.0,333.973,-333.973,0,11.1977,0.761005,-0.761005,0,408.603,1252.0,12.4285,0.007,-0.007,0,669.515,15.2515,-15.2515,0,5801.0,129.1,-129.1,0,4.04,0.08,-0.08,0,1.61,0.09,-0.09,0
315.8822,48.687895,-4.513,2.324,-2.324,0.0,1.772,2.324,-2.324,0.0,2460369.887951,0.003156,-0.003156,0,5.2462501,0.0004508,-0.0004508,0,5.702662,0.1414741,-0.1414741,0,8285.7164803,255.29626,-255.29626,0,10.042358339571056,1.379436464048041,-1.379436464048041,0,286.1260306,1048.9603973,12.066,0.007,-0.007,0,490.4271489148137,20.790227947403686,-20.790227947403686,0,3882.0,201.0,-201.0,0,4.304553584840654,0.16460809853794883,-0.16460809853794883,0,1.4113421853774357,0.0740639963527715,-0.0740639963527715,0
102.22267,-13.527269,-6.243,0.07,-0.07,0.0,4.382,0.091,-0.091,0.0,2459225.989665,0.000891,-0.000891,0,0.9370901,2e-06,-2e-06,0,1.312,0.139,-0.139,0,1560.0,1.84868,-1.84868,0,9.49947,0.571323,-0.571323,0,3103.07,2079.0,10.0461,0.006,-0.006,0,430.622,7.2705,-7.2705,0,6779.0,147.4,-147.4,0,3.83,0.09,-0.09,0,2.43,0.11,-0.11,0
213.499311,-44.36654,2.17,0.056,-0.056,0.0,-1.041,0.05,-0.05,0.0,2459357.130531,0.000788,-0.000788,0,3.0271374,5e-06,-5e-06,0,3.7,0.096,-0.096,0,22110.0,3.63396,-3.63396,0,22.466,1.379436464048041,-1.379436464048041,0,1651.47,1775.0,13.086,0.006,-0.006,0,1016.11,39.4575,-39.4575,0,6678.0,123.0,-123.0,0,4.24,0.16460809853794883,-0.16460809853794883,0,1.49,0.0740639963527715,-0.0740639963527715,0
205.488716,17.300066,-36.877,0.046,-0.046,0.0,35.234,0.038,-0.038,0.0,2459688.491692,0.000397,-0.000397,0,2.2012625,1.6e-06,-1.6e-06,0,2.175,0.069,-0.069,0,25690.0,2.76973,-2.76973,0,13.6145,0.715826,-0.715826,0,387.574,1236.0,12.3655,0.006,-0.006,0,275.019,1.946,-1.946,0,5177.8,106.9,-106.9,0,4.56,0.08,-0.08,0,0.81,0.04,-0.04,0
246.612431,46.47222,-12.97,0.032,-0.032,0.0,-2.412,0.036,-0.036,0.0,2459703.44826,0.001719,-0.001719,0,32.6116713,0.0001436,-0.0001436,0,2.052,0.519,-0.519,0,15640.0,139.892,-139.892,0,11.6182,1.379436464048041,-1.379436464048041,0,1.72193,319.0,13.1351,0.007,-0.007,0,316.349,1.6675,-1.6675,0,4626.0,122.0,-122.0,0,4.45,0.16460809853794883,-0.16460809853794883,0,0.84,0.0740639963527715,-0.0740639963527715,0
187.651542,-43.953561,-33.444,0.055,-0.055,0.0,2.099,0.051,-0.051,0.0,2460067.553154,0.003731,-0.003731,0,5.6177467,3.55e-05,-3.55e-05,0,2.307,0.599,-0.599,0,670.0,57.1926,-57.1926,0,5.60938,0.452494,-0.452494,0,233.759,1089.0,9.74,0.006,-0.006,0,346.576,4.607,-4.607,0,6315.0,124.3,-124.3,0,3.74,0.08,-0.08,0,2.48,0.11,-0.11,0
133.408689,-40.543701,-17.354,0.05,-0.05,0.0,25.519,0.053,-0.053,0.0,2460010.013606,0.000421,-0.000421,0,4.6616079,5.5e-06,-5.5e-06,0,4.007,0.044,-0.044,0,11972.0,138.298,-138.298,0,19.1536,0.670447,-0.670447,0,1329.63,1682.0,10.3015,0.006,-0.006,0,360.408,3.951,-3.951,0,7437.0,135.9,-135.9,0,4.21,0.08,-0.08,0,1.7,0.06,-0.06,0
60.640787,34.004137,-4.481,0.081,-0.081,0.0,-16.807,0.053,-0.053,0.0,2459913.845278,0.002008,-0.002008,0,7.4826325,0.0010631,-0.0010631,0,6.5647136,0.1844891,-0.1844891,0,2569.9421713,76.44105,-76.44105,0,11.8138164,0.8113201,-0.8113201,0,1070.588751,1458.8996447,10.5547,0.007,-0.007,0,398.105,6.8735,-6.8735,0,6128.0,126.382,-126.382,0,3.7824,0.0805452,-0.0805452,0,2.2911999,0.109892,-0.109892,0
244.281332,60.021122,-38.516,0.061,-0.061,0.0,19.842,0.081,-0.081,0.0,2458711.827601,0.003842,-0.003842,0,7.3050577,6.08e-05,-6.08e-05,0,3.2531651,0.4520681,-0.4520681,0,180.4217296,22.649992,-22.649992,0,1.3350551,0.7411176,-0.7411176,0,124.8600979,852.5614028,10.0976,0.006,-0.006,0,120.234,0.5255,-0.5255,0,5382.0,122.526,-122.526,0,4.47248,0.0828284,-0.0828284,0,0.928396,0.0505025,-0.0505025,0
157.144071,65.854199,-177.236,0.037,-0.037,0.0,-81.772,0.044,-0.044,0.0,2458686.119718,0.001035,-0.001035,0,7.4931613,1.7e-05,-1.7e-05,0,1.9339295,0.2597724,-0.2597724,0,1650.6470497,93.93474,-93.93474,0,2.7733674,1.4571416,-1.4571416,0,32.2107098,607.6028794,10.8116,0.006,-0.006,0,73.5977,0.1604,-0.1604,0,4225.0,135.544,-135.544,0,4.5756,0.1122,-0.1122,0,0.693431,0.0690804,-0.0690804,0
128.387144,1.706901,-8.02,0.039,-0.039,0.0,-5.774,0.03,-0.03,0.0,2459976.878311,0.001396,-0.001396,0,6.1879019,9.8e-06,-9.8e-06,0,2.432,0.18,-0.18,0,9168.0,493.26,-493.26,0,12.4998,0.604861,-0.604861,0,118.339,918.0,12.6738,0.007,-0.007,0,568.421,7.34,-7.34,0,5925.5,97.8,-97.8,0,4.33,0.07,-0.07,0,1.17,0.05,-0.05,0
201.167653,-19.89616,-41.186,0.047,-0.047,0.0,14.5,0.04,-0.04,0.0,2459311.204445,0.002057,-0.002057,0,16.7224532,6.43e-05,-6.43e-05,0,4.223,0.548,-0.548,0,11640.0,9.39255,-9.39255,0,9.46753,0.580453,-0.580453,0,44.9403,721.0,12.646,0.007,-0.007,0,363.49,3.981,-3.981,0,5560.0,130.9,-130.9,0,4.54,0.08,-0.08,0,0.88,0.05,-0.05,0
30.367906,48.636524,5.583,0.048,-0.048,0.0,-4.824,0.047,-0.047,0.0,2459909.291498,0.001849,-0.001849,0,2.4145007,6.1e-06,-6.1e-06,0,2.272,0.484,-0.484,0,7472.5714594,414.79016,-414.79016,0,15.7019,1.379436464048041,-1.379436464048041,0,1150.77,1622.0,13.1033,0.007,-0.007,0,1043.15,28.47,-28.47,0,6391.0,122.0,-122.0,0,4.1,0.16460809853794883,-0.16460809853794883,0,1.67,0.0740639963527715,-0.0740639963527715,0
194.769773,-57.253713,-6.326,0.072,-0.072,0.0,-20.071,0.064,-0.064,0.0,2460062.383323,0.001998,-0.001998,0,3.217824,7.4e-06,-7.4e-06,0,1.735,0.259,-0.259,0,1288.0,62.4203,-62.4203,0,5.84702,0.35263,-0.35263,0,227.191,1081.0,10.3345,0.006,-0.006,0,247.145,4.5195,-4.5195,0,5418.0,169.6,-169.6,0,4.17,0.56,-0.56,0,1.67,0.09,-0.09,0
348.039774,-45.017093,-7.696,0.055,-0.055,0.0,9.169,0.084,-0.084,0.0,2458326.05107,0.0011,-0.0011,0,1.55028,5e-05,-5e-05,0,1.571,0.085,-0.085,0,23529.8,2256.7,-2256.7,0,14.723,4.58264,-4.58264,0,1769.75,1806.0,11.9969,0.006,-0.006,0,244.271,4.032,-4.032,0,5039.5,80.5,-80.5,0,4.304553584840654,0.16460809853794883,-0.16460809853794883,0,0.87,0.03,-0.03,0
155.151361,63.290591,2.427,0.023,-0.023,0.0,-2.598,0.024,-0.024,0.0,2459630.693169,0.000934,-0.000934,0,10.717359,2.36e-05,-2.36e-05,0,2.784,0.297,-0.297,0,22680.0,20.47,-20.47,0,12.4655,1.379436464048041,-1.379436464048041,0,30.4561,654.0,13.1922,0.007,-0.007,0,378.06,2.318,-2.318,0,5047.0,122.0,-122.0,0,4.55,0.16460809853794883,-0.16460809853794883,0,0.8,0.0740639963527715,-0.0740639963527715,0
206.103286,-64.496601,-11.167,0.025,-0.025,0.0,-5.154,0.031,-0.031,0.0,2459357.915255,0.003811,-0.003811,0,1.9405161,1.34e-05,-1.34e-05,0,3.344,0.218,-0.218,0,5930.0,6.36378,-6.36378,0,15.0354,0.790211,-0.790211,0,8627.96,2685.0,12.6265,0.008,-0.008,0,1095.74,26.395,-26.395,0,8213.0,148.7,-148.7,0,4.16,0.08,-0.08,0,1.94,0.07,-0.07,0
